Product_Id,title,price,brand,department,store,date
1870594,Salsa P/Pasta Toame Albaca 680 gr,$55.50,HUNTS,Abarrotes,HEB,05/07/2022
1793800,Frijol Peruano 1 kg,$66.90,,Abarrotes,HEB,05/07/2022
1644460,Mermelada Higo 284 gr,$82.00,ST. DALFOUR,Abarrotes,HEB,05/07/2022
2311573,Azucar Estandar 454 gr,$20.50,CREOLE QUEEN,Abarrotes,HEB,05/07/2022
1745185,Almendra Entera 50 gr,$51.00,HCF,Abarrotes,HEB,05/07/2022
1696042,Barras Orgánicas de Amaranto con Chocolate 200 gr,$86.00,AIRES DE CAMPO,Abarrotes,HEB,05/07/2022
2360227,Crema de Avellana con Cacao Keto 200 gr,$177.00,MORAMA,Abarrotes,HEB,05/07/2022
2357305,Solo Agrega Leche Botella Hot Cakes 180 gr,$35.90,TRES ESTRELLAS,Abarrotes,HEB,05/07/2022
2323444,Spaghetti Carbonara Spaghetti Carbonara Campoam 160 gr,$37.00,CAMPO AMOR,Abarrotes,HEB,05/07/2022
1983442,Barra Cereal con Chispas de Chocolate 240 gr,$63.00,GENERAL MILLS,Abarrotes,HEB,05/07/2022
1964461,Sustituto de Azucar 102 gr 102 pz,$79.00,METCO,Abarrotes,HEB,05/07/2022
1781602,Atun Jalapeño Cup Can 135 gr,$28.00,DOLORES,Abarrotes,HEB,05/07/2022
1649599,Aderezo Ranch Light 237 ml,$33.00,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
2608391,Chocolate para Mesa Reducido en Azúcar 240 gr,$96.00,ABUELITA,Abarrotes,HEB,05/07/2022
1746667,Chile Ancho Entero 100 gr,$41.00,HCF,Abarrotes,HEB,05/07/2022
2324089,Pimienta con Ajo Molinillo 60 gr,$67.90,HEB,Abarrotes,HEB,05/07/2022
2070403,Mayonesa de Chipotle 312 gr,$37.00,HCF,Abarrotes,HEB,05/07/2022
1930090,Sazonador Pimienta con Limon 240 gr,$54.50,GOURMET LAND,Abarrotes,HEB,05/07/2022
1964179,Empanizador Original 425 gr,$39.00,HCF,Abarrotes,HEB,05/07/2022
1636618,Te de 12 Flores 25 gr,$20.00,PLAMESI,Abarrotes,HEB,05/07/2022
2322823,Sopas Knorr Sopa Vaso Pollo Chipotle 64 gr,$16.50,KNORR,Abarrotes,HEB,05/07/2022
1743781,Salsa Louisiana Picante 482 gr,$23.00,HCF,Abarrotes,HEB,05/07/2022
1627207,Durazno Mitades en Almibar 432gr 432 gr,$39.00,HCF,Abarrotes,HEB,05/07/2022
1793326,Crema Cacahuate y Jalea Fresa 340 gr,$72.00,SMUCKER'S,Abarrotes,HEB,05/07/2022
1750129,Sal Marina Molinillo 370 gr,$137.00,PRAGNA,Abarrotes,HEB,05/07/2022
2324320,Galleta Reeses 269 gr,$143.00,CHIPS AHOY,Abarrotes,HEB,05/07/2022
1650052,Canela 1 kg,$948.00,,Abarrotes,HEB,05/07/2022
1640773,Sal con Ajo 510 gr,$51.00,HCF,Abarrotes,HEB,05/07/2022
2251165,Cafe Espresso 400g 400 gr,$122.00,GILA,Abarrotes,HEB,05/07/2022
1779490,Bayas y Cerezas 255 gr,$67.00,WELCHS,Abarrotes,HEB,05/07/2022
1703317,Te Chai 20pz 45gr 45 gr,$51.00,HEB,Abarrotes,HEB,05/07/2022
2585547,Bebida con Jugo Durazno 1 lt,$15.00,FLORIDA 7,Abarrotes,HEB,05/07/2022
1746289,Barra Nutri-Grain Frutela Mora Azul 222gr 222 gr,$38.00,KELLOGGS,Abarrotes,HEB,05/07/2022
1870045,Vinagre de Manzana 4 lt,$67.50,CIERVO,Abarrotes,HEB,05/07/2022
1847785,Media Charola Club Sandwich,$125.00,HEB,Abarrotes,HEB,05/07/2022
1761607,Barras Pop Tarts Frosted S´Mores 416 gr,$72.00,KELLOGGS,Abarrotes,HEB,05/07/2022
2270020,Fruta del Monje Fruto del Monje 300 gr,$197.00,HOLIBLEND,Abarrotes,HEB,05/07/2022
1703434,Tiras de Tortillas de Colores 99 gr,$49.00,HEB,Abarrotes,HEB,05/07/2022
2313691,Miel Chocoavellana 250 ml,$39.00,KARO,Abarrotes,HEB,05/07/2022
2267773,Salsa Ragu Salsa Super con Trozos 680 gr,$59.90,RAGU,Abarrotes,HEB,05/07/2022
1770679,Aderezo para Ensalada 420 gr,$44.00,MCCORMICK,Abarrotes,HEB,05/07/2022
1644265,Te Negro English Breakfast 42 gr,$67.00,BIGELOW,Abarrotes,HEB,05/07/2022
2466569,Croissant Vainilla 60 gr,$15.50,VUALA,Abarrotes,HEB,05/07/2022
1916431,Vinagre Balsamico de Modena 500ml 500 ml,$113.00,HEB,Abarrotes,HEB,05/07/2022
1880902,Pepinillo Picado Dulce 236 gr,$35.90,HEB,Abarrotes,HEB,05/07/2022
1641349,Aderezo Mostaza y Miel 260 ml,$70.00,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
1634203,Salsa Bbq Mezquite 5 oz,$52.00,STUBBS,Abarrotes,HEB,05/07/2022
1627984,Comino Entero 18 gr,$8.00,EL CUERNITO,Abarrotes,HEB,05/07/2022
2598021,Te Manzanilla Curcuma Canela 19.2 gr,$19.50,DOBLETT,Abarrotes,HEB,05/07/2022
2324332,Galleta Delgada Original 198 gr,$143.00,CHIPS AHOY,Abarrotes,HEB,05/07/2022
2237614,Cereal Granola 400 gr,$43.00,GOLDEN FOODS,Abarrotes,HEB,05/07/2022
1777909,Aderezo Ranch Clasico 473 ml,$74.90,KRAFT,Abarrotes,HEB,05/07/2022
1713289,Ostiones en Aceite Ahumado 105 gr,$76.00,PONTO,Abarrotes,HEB,05/07/2022
1698742,Aderezo Tipo Mayonesa 735 gr,$41.00,MI TIENDA,Abarrotes,HEB,05/07/2022
1684693,Aderezo Italiana Light 473 ml,$51.90,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
2597122,Avena Organica 350 Gr. 350 gr,$58.00,GRANVITA,Abarrotes,HEB,05/07/2022
2324350,Mermelada Mango con Chile Habanero 270 gr,$31.00,MC CORMICK,Abarrotes,HEB,05/07/2022
2315929,Sopa de Tortilla Instantanea 40gr 40 gr,$20.50,INTALMESA,Abarrotes,HEB,05/07/2022
2233933,Salsa Mariscos 370 gr,$22.00,VALENTINA,Abarrotes,HEB,05/07/2022
1924183,Capsula Ne Region Chiapas 100gr 100 gr,$144.00,PUNTA DEL CIELO,Abarrotes,HEB,05/07/2022
1797103,Jugo Tomate 946 ml,$29.90,NATURA,Abarrotes,HEB,05/07/2022
1695577,Frijol Flor de Mayo Organico 1 kg,$106.00,AIRES DE CAMPO,Abarrotes,HEB,05/07/2022
1914082,Capsula Dg 112gr 112 gr,$106.00,PUNTA DEL CIELO,Abarrotes,HEB,05/07/2022
1656631,Pasta Spaghetti 454 gr,$70.50,DE CECCO,Abarrotes,HEB,05/07/2022
1695934,Chiles Largos en Escabeche 380 gr,$40.00,LA COSTEÑA,Abarrotes,HEB,05/07/2022
1643584,Mole Verde en Vaso 230 gr,$46.00,DOÑA MARIA,Abarrotes,HEB,05/07/2022
1777486,Royal Quinoa 250 gr,$61.00,NATURES HEART,Abarrotes,HEB,05/07/2022
2266756,Salsa Ragu 6 Quesos 680 gr,$59.90,RAGU,Abarrotes,HEB,05/07/2022
1847782,Media Charola Fiesta Nacional,$134.00,HEB,Abarrotes,HEB,05/07/2022
1733962,Ate D/Guayaba 700 gr,$41.00,LA COSTEÑA,Abarrotes,HEB,05/07/2022
1684648,Galletas Soft&Chewy Pasas 252 gr,$35.50,HCF,Abarrotes,HEB,05/07/2022
1685302,Condimento con Azafran para Paella 6 pz,$39.00,SABATER,Abarrotes,HEB,05/07/2022
1953544,Salsa Bertolli Salsa Marinara 680 gr,$78.90,BERTOLLI,Abarrotes,HEB,05/07/2022
1772467,Mermelada Zarzamora sin Azucar c/ Agave 280 gr,$58.00,ENATURE,Abarrotes,HEB,05/07/2022
1760803,Salsa Habanero Verde 150 gr,$15.00,LOL-TUN,Abarrotes,HEB,05/07/2022
1641730,Cafe Tostado y Molido Avel 250 gr,$82.90,GARAT,Abarrotes,HEB,05/07/2022
1795642,Mostaza Deli 340 gr,$58.00,FRENCHS,Abarrotes,HEB,05/07/2022
1785115,Crema de Avellanas con Cacao 200 gr,$135.00,M DE MANI,Abarrotes,HEB,05/07/2022
1684639,Sal Sazonadora 396 gr,$51.00,HCF,Abarrotes,HEB,05/07/2022
2094763,Atun Salsa 3 Chiles 200 gr,$39.00,DOLORES,Abarrotes,HEB,05/07/2022
2592079,Granola 5 Semillas sin Azucar 300 gr,$65.00,BRANLI,Abarrotes,HEB,05/07/2022
2325676,Base para Pay 199gr 199 gr,$98.00,OREO,Abarrotes,HEB,05/07/2022
1781362,P Nutty Bars Pastelito 6 pz,$49.00,HCF,Abarrotes,HEB,05/07/2022
1717093,Salsa Bbq Texas 396 gr,$48.00,HEB,Abarrotes,HEB,05/07/2022
2595919,Cereal Zucaritas Krunchers 270gr 270 gr,$51.00,KELLOGGS,Abarrotes,HEB,05/07/2022
2253601,"Kombucha Frambuesa, Limon y Jengibre 473 ml",$51.00,CENTRAL MARKET,Abarrotes,HEB,05/07/2022
2064136,Cereal Berries 400 gr,$39.00,GOLDEN FIT,Abarrotes,HEB,05/07/2022
1765426,Maiz Pozolero 822 gr,$24.00,FRESH LABEL,Abarrotes,HEB,05/07/2022
1691830,Chiles Chipotles en Trocitos 215 gr,$30.00,SAN MARCOS,Abarrotes,HEB,05/07/2022
1644259,Chiles Jalapeños Enteros 380 gr,$22.00,SAN MARCOS,Abarrotes,HEB,05/07/2022
2459242,Cafe Liofilizado Gold 90g 90 gr,$62.00,LOS PORTALES,Abarrotes,HEB,05/07/2022
2459122,Avena Chocolate con Avellanas 245 gr,$58.00,QUAKER,Abarrotes,HEB,05/07/2022
1981900,Heb Basl Grlc & Orgno Tom Sauc 227 gr,$11.00,HEB,Abarrotes,HEB,05/07/2022
1768792,Cereal Trigo Inflado 433gr 433 gr,$59.00,HCF,Abarrotes,HEB,05/07/2022
2324035,Cebolla en Trozo Molinillo 40 gr,$37.00,HEB,Abarrotes,HEB,05/07/2022
2321251,Cereal Miniwheat 510gr 510 gr,$99.00,KELLOGGS,Abarrotes,HEB,05/07/2022
1781233,Pasta Ruedas 454 gr,$25.90,HEB,Abarrotes,HEB,05/07/2022
2355901,Almendra Cafe 330ml Almendra Cafe 330ml 330 ml,$23.00,NATURES HEART,Abarrotes,HEB,05/07/2022
2073667,Harina para Muffins sin Gluten 390 gr,$68.00,MORAMA,Abarrotes,HEB,05/07/2022
1795855,Perejil Entero 25 gr,$10.00,RIKAR,Abarrotes,HEB,05/07/2022
1676497,Mermelada Durazno sin Azúcar 365g 365 gr,$80.00,SMUCKER'S,Abarrotes,HEB,05/07/2022
2325163,Galletas Atoms Superfoods Platano 48gr 48 pz,$14.90,LA OLIVA,Abarrotes,HEB,05/07/2022
2324098,Pimienta Quebrado Fino Frasco 60 gr,$46.00,HEB,Abarrotes,HEB,05/07/2022
1777468,Cafe Soluble Regular 90g 90 gr,$44.00,LOS PORTALES,Abarrotes,HEB,05/07/2022
1746622,Corazon de Nuez 40 gr,$59.00,HCF,Abarrotes,HEB,05/07/2022
1705849,Salsa Inglesa 148 ml,$35.90,FRENCHS,Abarrotes,HEB,05/07/2022
1656013,Ajo en Trozo 65 gr,$37.00,MCCORMICK,Abarrotes,HEB,05/07/2022
1646704,Crunch. Santa Fe,$53.50,FRESH GOURMET,Abarrotes,HEB,05/07/2022
1835989,Vinagre de Manzana Hcf 946 ml,$35.00,HCF,Abarrotes,HEB,05/07/2022
2584216,Monkfruit Cero Calorias en Sobres 40 pc,$73.00,HEB,Abarrotes,HEB,05/07/2022
1868989,Tamal Rojo 110 gr,$15.00,LA COSTEÑA,Abarrotes,HEB,05/07/2022
1676479,Salsa P/Pasta Carne 397 gr,$34.50,RAGU,Abarrotes,HEB,05/07/2022
2595923,Cereal By Kids Banana 190gr 190 gr,$56.50,KELLOGGS,Abarrotes,HEB,05/07/2022
2404126,Splenda Fruta del Monje 110s 110 gr,$132.00,SPLENDA,Abarrotes,HEB,05/07/2022
2362297,Sustituto Splenda Sobres 55 S 55 gr,$77.00,SPLENDA,Abarrotes,HEB,05/07/2022
2324083,Hoja Mejorana Entera Frasco 14 gr,$30.00,HEB,Abarrotes,HEB,05/07/2022
1626133,Crema de Almendra con Cacao 200 gr,$146.00,MORAMA,Abarrotes,HEB,05/07/2022
1750873,Tiras Tortilla con Queso 80 gr,$35.90,MRS. CUBBISONS,Abarrotes,HEB,05/07/2022
1633900,Pure de Tomates Deshidratados 198 gr,$98.00,ALESSI,Abarrotes,HEB,05/07/2022
1746574,Naranjada Citrus 600 ml,$12.00,JUMEX FRESH,Abarrotes,HEB,05/07/2022
1737907,Chiles Habaneros en Rajas 238 gr,$21.00,LOL-TUN,Abarrotes,HEB,05/07/2022
1933789,Pieza 1 kg Arroz Schettino Morelos 1kg,$27.90,SCHETTINO,Abarrotes,HEB,05/07/2022
1847461,Ate de Membrillo 250 gr,$23.90,LOS ANGELES,Abarrotes,HEB,05/07/2022
1795036,Aderezo Mostaza y Miel 250 ml,$64.00,GAVILLA,Abarrotes,HEB,05/07/2022
1792774,Cochinita Pibil Lata 370 gr,$96.00,CHATA,Abarrotes,HEB,05/07/2022
1770517,Saborizante Chocolate en Polvo 375 gr,$27.00,MI TIENDA,Abarrotes,HEB,05/07/2022
1746628,Grageas de Colores 100 gr,$9.00,HCF,Abarrotes,HEB,05/07/2022
1889779,Barras de Amaranto con Chocolate 240 gr,$151.00,NUTRIWELL,Abarrotes,HEB,05/07/2022
1657510,Pimienta y Limon en Polvo 100 gr,$24.00,LULU PEDRAZA,Abarrotes,HEB,05/07/2022
1648837,Coctel de Tomate y Almeja 1.89 lt,$59.00,KERMATO,Abarrotes,HEB,05/07/2022
1639537,Perejil Hoja Entera 12 gr,$11.00,LA CARRETA,Abarrotes,HEB,05/07/2022
2582218,Salsa para Guisar Doña Maria Tinga Salsa para G 350 ml,$28.00,DOÑA MARIA,Abarrotes,HEB,05/07/2022
2061625,Nectar Arandano 237 ml,$12.00,DEL VALLE,Abarrotes,HEB,05/07/2022
2357134,Chicharron de Chile Serrano 140 gr,$103.00,DON CHACHO,Abarrotes,HEB,05/07/2022
2576341,Salsa Verde Casera 1.03 lt,$33.90,LA BOTANERA,Abarrotes,HEB,05/07/2022
1949920,Oregano Oregano 21 gr,$39.00,TERANA,Abarrotes,HEB,05/07/2022
1646785,Aceite Vegetal en Spray 6 oz,$42.90,HCF,Abarrotes,HEB,05/07/2022
2583006,Paprika Orgánica Mccormick Paprika Orgánica Mcc 45 gr,$85.00,MCCORMICK,Abarrotes,HEB,05/07/2022
1895113,Galleta Avena Chocochips 240gr 240 gr,$41.00,LA OLIVA,Abarrotes,HEB,05/07/2022
1890634,Barra Special K Cranberry & Almonds 165gr 165 gr,$44.00,KELLOGGS,Abarrotes,HEB,05/07/2022
1726384,Sazonador para Carne 175 gr,$33.90,ZONA DEL SABOR,Abarrotes,HEB,05/07/2022
1725718,Cafe de Grano Regular 428 gr,$130.00,SANTA FE,Abarrotes,HEB,05/07/2022
2602660,Sabanitas Tortillas de Maíz Nopal Bajas en Cal 400 gr,$29.00,,Abarrotes,HEB,05/07/2022
1655407,Sal con Cebolla en Polvo 135 gr,$23.00,MCCORMICK,Abarrotes,HEB,05/07/2022
2063713,Pure de Manzana sin Azucar Frasco 652gr 652 gr,$46.00,HEB,Abarrotes,HEB,05/07/2022
1779805,Croutones Texas Ajo Mantequilla 142 gr,$54.00,MRS. CUBBISONS,Abarrotes,HEB,05/07/2022
2103919,Crema de Cacahuate sin Azucar con Mi 220 gr,$91.00,ON TOP,Abarrotes,HEB,05/07/2022
1900009,Té Verde Diente de Leon Orgánico 24 gr,$151.00,TRADITIONAL MEDICINALS,Abarrotes,HEB,05/07/2022
1803826,Salsa Casera Guacamole C/Habanero 265 gr,$26.00,ZAASCHILA,Abarrotes,HEB,05/07/2022
2325655,Galletukis Vainilla,$10.00,DISNEY,Abarrotes,HEB,05/07/2022
2301682,Atun Blanco en Aceite 115 gr,$102.00,VIGILANTE,Abarrotes,HEB,05/07/2022
1644715,Mayonesa de Mayonesa con Chile 335 gr,$42.00,MCCORMICK,Abarrotes,HEB,05/07/2022
2073355,Tortillas Chia y Curcuma 420 gr,$34.50,AZUCENA,Abarrotes,HEB,05/07/2022
1851667,Charola Cuernito Ensalada Pollo o Atún,$260.00,HEB,Abarrotes,HEB,05/07/2022
1793839,Pepita Verde 1 kg,$205.00,,Abarrotes,HEB,05/07/2022
1772455,Mermelada de Fresa y Chía con Jarabe de Agave 280 gr,$58.00,ENATURE,Abarrotes,HEB,05/07/2022
1894036,Flatout Base para Pizza Blanca 425 gr,$58.00,HEB,Abarrotes,HEB,05/07/2022
1760275,Salsa Habanera 190 ml,$15.00,HUICHOL,Abarrotes,HEB,05/07/2022
1703461,Elote Estilo Cremoso en Lata 425 gr,$20.50,HCF,Abarrotes,HEB,05/07/2022
2321083,Ablandador para Carnes Frasco 155 gr,$23.00,HEB,Abarrotes,HEB,05/07/2022
1970740,Jugo Ciruela Pasa 946 ml,$46.00,NATURA,Abarrotes,HEB,05/07/2022
1703293,Jarabe de Maiz 453ml 453 gr,$43.00,HCF,Abarrotes,HEB,05/07/2022
1647913,Barra Granola Oats And Honey 270 gr,$68.90,SUNBELT,Abarrotes,HEB,05/07/2022
2599486,Surtido Fino 375g Surtido Fino 375g Gabi 375 gr,$53.00,GABI,Abarrotes,HEB,05/07/2022
2106469,Kcups Cafe Mezcla Original 114 gr,$143.00,HCF,Abarrotes,HEB,05/07/2022
1982416,Jugo de Uva 1.42 lt,$82.00,HEB,Abarrotes,HEB,05/07/2022
2324044,Clavo Entero Frasco 40 gr,$46.00,HEB,Abarrotes,HEB,05/07/2022
1957555,Chicharron de Serrano con Aceite 180 gr,$116.00,CASA GLOTON,Abarrotes,HEB,05/07/2022
2106361,Atun con Verduras Pouch 100 gr,$24.00,MARINA AZUL,Abarrotes,HEB,05/07/2022
1924180,Capsula Ne Region Oaxaca 100gr 100 gr,$144.00,PUNTA DEL CIELO,Abarrotes,HEB,05/07/2022
1779709,Salsa P/Pasta Marinara 709 gr,$79.90,HEB ORGANICS,Abarrotes,HEB,05/07/2022
2606216,Arroz Precocido Tomate 140 gr,$17.90,HEB,Abarrotes,HEB,05/07/2022
2469038,Galleta Oreo Dark Chocolate Cookie 482gr 482 gr,$123.00,OREO,Abarrotes,HEB,05/07/2022
1909852,Linaza Semilla Entera 300 gr,$41.00,OKKO,Abarrotes,HEB,05/07/2022
1647196,Sal Marina 100 gr,$44.00,PRAGNA,Abarrotes,HEB,05/07/2022
1625956,Barra Nutri-Grain Frutela Manzana 222gr 222 gr,$38.00,KELLOGGS,Abarrotes,HEB,05/07/2022
1795831,Cafe Soluble 100gr 100 gr,$33.50,MI TIENDA,Abarrotes,HEB,05/07/2022
1751011,Nectar Guayaba 413 ml,$15.00,DEL VALLE,Abarrotes,HEB,05/07/2022
1703494,Chili sin Frijoles 40 oz,$103.90,HCF,Abarrotes,HEB,05/07/2022
1851007,Ensalada de Papa Estilo Casero 3lb 3 lb,$130.00,HCF,Abarrotes,HEB,05/07/2022
1648840,Té Estilo Indian Chai 50 gr,$117.00,TWININGS,Abarrotes,HEB,05/07/2022
1637425,Aderezo Ranch Pimienta 454 gr,$64.00,HEB,Abarrotes,HEB,05/07/2022
2357476,Chicharron de Jalapeño Seco 65 gr,$116.00,CASA GLOTON,Abarrotes,HEB,05/07/2022
1634986,Crema Liquida de Cacao 250 ml,$80.00,PALMERS,Abarrotes,HEB,05/07/2022
2598698,Tomates Molidos con Chile Chilpotle 1 kg,$30.00,DEL FUERTE,Abarrotes,HEB,05/07/2022
1794004,Jugo Nectar Mango 200 ml,$6.00,CONFRUTTA,Abarrotes,HEB,05/07/2022
1793761,Avena Laminada 0 ,$36.00,,Abarrotes,HEB,05/07/2022
1746598,Bebida de Soya Orgánica 946 Ml. 946 ml,$45.90,NATURES HEART,Abarrotes,HEB,05/07/2022
1656373,Salsa P/Pasta Espinacas y Queso 737 gr,$48.90,HEB,Abarrotes,HEB,05/07/2022
1983454,Barra Pop Tarts Blueberry 384gr 384 gr,$56.50,KELLOGGS,Abarrotes,HEB,05/07/2022
1782910,Barras Amaranto con Arandano 180 gr,$62.00,NUTRIWELL,Abarrotes,HEB,05/07/2022
1651078,Aderezo Ranch Buttermilk Light 473 ml,$64.00,HEB,Abarrotes,HEB,05/07/2022
1633633,Tostadas Trigo con Chile y Limón 180 gr,$34.90,TRIGER,Abarrotes,HEB,05/07/2022
2596062,Sal Yodada Fluorurada Bote 750 gr,$18.00,HCF,Abarrotes,HEB,05/07/2022
2584217,Monkfruit Azucar Morena Pouch 453 gr,$135.00,HEB,Abarrotes,HEB,05/07/2022
2582892,Salsa Salsa Hunts Bolognesa Vegana 380 gr,$42.90,HUNTS,Abarrotes,HEB,05/07/2022
2358229,Aderezo Queso Azul,$88.50,MARIES,Abarrotes,HEB,05/07/2022
1868305,Cereal Muesli Europeo Nueces y Semillas 453gr 453 gr,$51.00,HEB,Abarrotes,HEB,05/07/2022
1793743,Amaranto 1 kg,$133.00,,Abarrotes,HEB,05/07/2022
2324725,Barra Mega Zucaritas Barra Mega Zucaritas 148 G 0.15 pz,$41.00,KELLOGGS,Abarrotes,HEB,05/07/2022
1781599,Atun Chipotle Cup Can 135 gr,$28.00,DOLORES,Abarrotes,HEB,05/07/2022
1749904,Aceite de Pepita de Uva con Sello Select Ingredi 1000 ml,$151.00,HEB,Abarrotes,HEB,05/07/2022
1688401,Aromatizante de Ambiente en Gel 16gr 16 gr,$90.50,GLADE,Abarrotes,HEB,05/07/2022
1950862,Cruton Cesar con Ajo Libre de Grasa,$77.00,FRESH GOURMET,Abarrotes,HEB,05/07/2022
1944751,Barra de Proteina Multigrano Natural 240 gr,$77.00,MUNDO LIGHT,Abarrotes,HEB,05/07/2022
1738045,Mayonesa con Limon 877 ml,$75.00,HEB,Abarrotes,HEB,05/07/2022
1723315,Café en Cápsula Dolce Gusto Chai Tea Latte 16cap 96 gr,$164.00,NESCAFE,Abarrotes,HEB,05/07/2022
1891252,Galletas Iced Oatmeal 340 gr,$35.00,HCF,Abarrotes,HEB,05/07/2022
1795858,Ajo Molido 150 gr,$51.00,RIKAR,Abarrotes,HEB,05/07/2022
1727599,Akron Resistance Api Sl Sae 25w-50 946ml,$100.00,AKRON,Abarrotes,HEB,05/07/2022
1703467,Bacon Bits 70 gr,$55.00,HEB,Abarrotes,HEB,05/07/2022
1708663,Salsa Tres Quesos 680 gr,$64.50,CAMPBELLS,Abarrotes,HEB,05/07/2022
2321962,Cereal Manzana Super Foods 470gr 470 gr,$107.00,QUAKER,Abarrotes,HEB,05/07/2022
2599825,Totopo Michelado 1 pc,$30.00,HEB,Abarrotes,HEB,05/07/2022
2595920,Cereal Chocokrispis Krunchers 240gr 240 gr,$51.00,KELLOGGS,Abarrotes,HEB,05/07/2022
1804339,Salsa Casera Esp. Molcajeteada 300 gr,$31.00,DEL PRIMO,Abarrotes,HEB,05/07/2022
1799764,Te Fruit Tea Sampler 20 pz,$93.00,CELESTIAL,Abarrotes,HEB,05/07/2022
1652680,Cafe Tostado y Molido Descaf 400 gr,$93.00,INTERNACIONAL,Abarrotes,HEB,05/07/2022
2324092,Pimienta con Limon Frasco Med 300 gr,$88.50,HEB,Abarrotes,HEB,05/07/2022
1816006,Salsa Casera Verde C/Nopales 450 gr,$30.00,LA COSTEÑA,Abarrotes,HEB,05/07/2022
2378148,Pasta Nissin Ufo Arrachera 99 gr,$21.00,NISSIN,Abarrotes,HEB,05/07/2022
2107024,Sazonador Bbq Ultimate Black Rub 180 gr,$102.00,SMP,Abarrotes,HEB,05/07/2022
1714078,Aderezo Salsa Tartara 237 ml,$35.90,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
1940680,Cereal Musli Miel 425gr 425 gr,$56.50,KELLOGGS,Abarrotes,HEB,05/07/2022
1722595,Chilorio de Puerco Pouch 250 gr,$68.50,SINALOA,Abarrotes,HEB,05/07/2022
2270410,Kcups Cafe Descafeinado 12 pz,$143.00,HCF,Abarrotes,HEB,05/07/2022
2577711,Salsa Guacamole Serrano 205 gr,$25.00,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
2357314,Capsulas Dg Capsulas Dg Café con Leche 160 gr,$115.00,PUNTA DEL CIELO,Abarrotes,HEB,05/07/2022
1735954,Mole Negro 210 gr,$61.00,COCINA MESTIZA,Abarrotes,HEB,05/07/2022
1648828,Té English Breakfast 50 gr,$117.00,TWININGS,Abarrotes,HEB,05/07/2022
2577710,Salsa Guacamole Limón 205 gr,$25.00,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
2575679,Aromatizante Jazmin Kiwi 75 ml,$104.00,AIR WICK,Abarrotes,HEB,05/07/2022
2458106,Harina para Hot Cakes Integrales C Avena 500 gr,$62.00,MUNDO LIGHT,Abarrotes,HEB,05/07/2022
1647340,Galletas Avena-Granola 226 gr,$30.00,MANASUR,Abarrotes,HEB,05/07/2022
1642324,Consome de Pollo Granel 1 kg,$26.00,,Abarrotes,HEB,05/07/2022
1640572,Te Verde 25 gr,$59.00,MALABAR,Abarrotes,HEB,05/07/2022
1938142,Pimienta Nga Molida Master Chef Pimienta Nga Mo 60 pz,$45.90,ESCOSA,Abarrotes,HEB,05/07/2022
1722409,Salsa Original Hot 354 ml,$58.00,FRANKS,Abarrotes,HEB,05/07/2022
2106520,Galletas He Nutty Blonde Cookie 300 gr,$82.00,HEB,Abarrotes,HEB,05/07/2022
1726927,Galletas sin Azucar Arandano 190 gr,$49.00,FIBER COOKIES,Abarrotes,HEB,05/07/2022
1659349,Granola Tipo Americano 350 gr,$54.00,GRANVITA,Abarrotes,HEB,05/07/2022
1652980,Sardinas Salsa Tomate 425 gr,$46.00,CALMEX,Abarrotes,HEB,05/07/2022
2588438,Café Tostado Grano House Blend 400gr 400 gr,$102.00,HEB,Abarrotes,HEB,05/07/2022
1731253,Te Chai 25 gr,$47.90,MC CORMICK,Abarrotes,HEB,05/07/2022
1694701,Chiles Chipotles Dulces Picositos 220 gr,$26.90,CLEMENTE JACQUES,Abarrotes,HEB,05/07/2022
1643062,Avena Instantan A0% Azucar Manzana 280 gr,$44.00,GRANVITA,Abarrotes,HEB,05/07/2022
1627717,Great Grains Cereal Endulzado 453gr 453 gr,$102.00,POST,Abarrotes,HEB,05/07/2022
1908610,Sazonador Rub Rojo 180 gr,$102.00,SMP,Abarrotes,HEB,05/07/2022
1803121,Salsa Casera Guacamole 265 gr,$26.00,ZAASCHILA,Abarrotes,HEB,05/07/2022
2058199,Svetia Blend para Hornear 500 gr,$68.90,METCO,Abarrotes,HEB,05/07/2022
1795006,Mermelada Frambuesa 340g 340 gr,$64.00,SMUCKER'S,Abarrotes,HEB,05/07/2022
1769851,Cereal Cocoa Crispy Rice 350 gr,$31.00,HCF,Abarrotes,HEB,05/07/2022
1767670,Café en Cápsula Dolce Gusto Mocha 16cap 216 gr,$164.00,NESCAFE,Abarrotes,HEB,05/07/2022
1718242,Pepinillos en Vinagre 300 gr,$37.00,FRUTERRY,Abarrotes,HEB,05/07/2022
1706635,Aderezo Italiano 473 ml,$67.50,WISH-BONE,Abarrotes,HEB,05/07/2022
1701382,Pimienta Negra Molida 60 gr,$68.90,ESCOSA,Abarrotes,HEB,05/07/2022
2584215,Monkfruit Cero Calorias en Pouch 453 gr,$177.00,HEB,Abarrotes,HEB,05/07/2022
1792438,Pimienta y Limon en Polvo 210 gr,$50.50,RIKAR,Abarrotes,HEB,05/07/2022
